"","x"
"2570",6.917388478
"2571",11.65425894
"2572",6.890735976
"2573",9.942146967
"2574",10.5148303
"2575",11.05147281
"2576",12.59201218
"2577",9.646663501
"2578",11.220904
"2579",13.22281579
"2580",11.32301459
"2581",9.248234657
"2582",5.167870583
"2583",10.33937309
"2584",4.955390162
"2585",10.5540337
"2586",11.44841172
"2587",9.324215997
"2588",9.13980605
"2589",5.748539156
"2590",12.11298073
"2591",4.814767473
"2592",6.220087591
"2593",9.631226554
"2594",11.4659257
"2595",8.520201037
"2596",9.438819054
"2597",10.04558422
"2598",7.639539404
"2599",7.924985953
"2600",7.870805136
"2601",11.19208938
"2602",12.32283038
"2603",7.655684417
"2604",10.10205079
"2605",7.954333808
"2606",9.94641269
"2607",9.659662999
"2608",10.07717365
"2609",9.392937536
"2610",11.91675069
"2611",10.7730215
"2612",6.239011642
"2613",10.68502161
"2614",7.371679784
"2615",8.791628164
"2616",11.32769754
"2617",10.19799335
"2618",10.32360555
"2619",9.807608463
"2620",6.255622795
"2621",7.846035133
"2622",9.435204353
"2623",7.521788187
"2624",7.360531515
"2625",7.606524041
"2626",8.139865172
"2627",15.12650949
"2628",6.498236405
"2629",9.883457159
"2630",11.85933335
"2631",9.008943526
"2632",9.971625043
"2633",9.734795555
"2634",8.223421832
"2635",11.84212955
"2636",8.507220528
"2637",11.36166581
"2638",7.22439429
"2639",6.310167723
"2640",9.15548971
"2641",8.497570052
"2642",10.41983006
"2643",8.453050402
"2644",8.807955517
"2645",9.321663409
"2646",5.772262548
"2647",9.028134754
"2648",8.137130936
"2649",6.934368768
"2650",7.73514118
"2651",11.53138525
"2652",8.475860236
"2653",10.25669388
"2654",7.453386453
"2655",10.15903375
"2656",6.0906301
"2657",10.99197207
"2658",8.662022768
"2659",8.455106529
"2660",8.436701098
"2661",9.419879695
"2662",9.500294734
"2663",8.60686004
"2664",9.510508291
"2665",6.725068963
"2666",10.81758525
"2667",8.160354939
"2668",5.776605585
"2669",9.408431104
"2670",7.969153897
"2671",12.05069694
"2672",8.141174521
"2673",10.64540267
"2674",12.29250444
"2675",11.92758127
"2676",10.97797646
"2677",4.765527672
"2678",11.13550889
"2679",11.6277776
"2680",8.858296862
"2681",10.77772249
"2682",8.460137978
"2683",11.15192057
"2684",10.90652692
"2685",8.958683926
"2686",9.636270442
"2687",9.195473586
"2688",8.986966885
"2689",8.354823367
"2690",9.079480929
"2691",12.38503612
"2692",9.243320036
"2693",9.194344641
"2694",10.98793143
"2695",8.398890756
"2696",10.42456609
"2697",10.95201469
"2698",12.2825433
"2699",8.210695877
"2700",11.4922718
"2701",7.572881581
"2702",12.16164636
"2703",9.463005054
"2704",9.736418702
"2705",9.899114854
"2706",10.78302845
"2707",8.545601076
"2708",5.197664538
"2709",9.72537512
"2710",8.954663619
"2711",9.348975836
"2712",5.650833598
"2713",9.318790118
"2714",7.06822293
"2715",13.52442393
"2716",9.495256471
"2717",9.487516462
"2718",10.52557654
"2719",9.636729325
"2720",9.640976193
"2721",10.2679676
"2722",10.62284744
"2723",9.56026515
"2724",3.634224724
"2725",7.214071491
"2726",8.278071913
"2727",7.81513174
"2728",12.88679969
"2729",8.694588566
"2730",8.929768637
"2731",7.788714141
"2732",10.79822512
"2733",10.61618263
"2734",10.34213427
"2735",10.43791652
"2736",9.420847502
"2737",10.62320791
"2738",8.720054824
"2739",7.181577468
"2740",9.357032653
"2741",5.466868351
"2742",8.967908261
"2743",8.657369768
"2744",10.52241018
"2745",7.635511819
"2746",11.62160274
"2747",6.561804966
"2748",8.13051809
"2749",9.264804477
"2750",11.65162821
"2751",10.74941553
"2752",6.23113739
"2753",9.634913456
"2754",8.763376671
"2755",7.658193175
"2756",9.480538009
"2757",12.85912127
"2758",12.46383634
"2759",8.007899109
"2760",7.078114315
"2761",8.045735505
"2762",11.82648015
"2763",6.416322075
"2764",8.7496515
"2765",8.0176977
"2766",9.829237291
"2767",7.356121061
"2768",6.759674396
"2769",9.164061578
"2770",10.04195578
"2771",10.6336203
"2772",8.040911212
"2773",8.67394674
"2774",11.0384931
"2775",9.837257256
"2776",9.60322468
"2777",8.675523678
"2778",10.0607833
"2779",11.16588932
"2780",11.069725
"2781",11.35065586
"2782",8.859686061
"2783",8.402540028
"2784",8.862442354
"2785",10.16148676
"2786",12.23089597
"2787",7.698608351
"2788",9.124908571
"2789",7.699213585
"2790",11.47112729
"2791",7.25359687
"2792",9.591782012
"2793",10.26585103
"2794",7.93351371
"2795",13.09200522
"2796",13.25248815
"2797",5.814503646
"2798",12.41204566
"2799",8.883684957
"2800",6.40424681
"2801",9.675860798
"2802",8.276176614
"2803",10.66514385
"2804",12.09195546
"2805",13.04830618
"2806",10.60968087
"2807",10.95628206
"2808",7.325248221
"2809",10.25080767
"2810",11.09799797
"2811",7.513168857
"2812",9.509516251
"2813",6.832556628
"2814",9.778222265
"2815",9.913543953
"2816",9.16194419
"2817",9.666239197
"2818",11.26968775
"2819",10.59717755
"2820",10.55716929
"2821",10.45193888
"2822",11.75243977
"2823",6.017474867
"2824",9.148125059
"2825",8.435137517
"2826",7.606516089
"2827",13.6294916
"2828",13.21199705
"2829",7.686499944
"2830",6.304784194
"2831",7.666244474
"2832",6.543882429
"2833",12.04722627
"2834",4.034678053
"2835",7.633453932
"2836",9.095014111
"2837",9.019249858
"2838",8.968660536
"2839",10.43068427
"2840",10.47045084
"2841",9.717193928
"2842",10.50965545
"2843",8.04872164
"2844",9.250721124
"2845",12.49447683
"2846",9.414604708
"2847",8.795041192
"2848",10.5119835
"2849",10.13428168
"2850",7.623110598
"2851",6.617741267
"2852",10.6018569
"2853",10.86829622
"2854",9.595403416
"2855",11.53009811
"2856",9.433874419
"2857",7.722591658
"2858",6.831069756
"2859",12.26722135
"2860",10.68269891
"2861",4.686730192
"2862",9.815678617
"2863",4.930941297
"2864",11.02987844
"2865",7.247884018
"2866",11.48296399
"2867",11.88352302
"2868",8.196660373
"2869",9.767130453
"2870",9.559423998
"2871",11.53608668
"2872",11.90886346
"2873",10.38397999
"2874",8.905971085
"2875",9.415293858
"2876",13.39685675
"2877",10.92829171
"2878",11.2929683
"2879",12.23863252
"2880",11.89547346
"2881",11.91528762
"2882",11.94536767
"2883",7.326326064
"2884",10.62486365
"2885",12.4932708
"2886",7.427429733
"2887",12.35561899
"2888",11.57094814
"2889",12.47640566
"2890",9.78843463
"2891",10.6349777
"2892",10.68164438
"2893",10.85652291
"2894",11.48479971
"2895",9.676432716
"2896",10.7054903
"2897",8.194933334
"2898",9.606563735
"2899",9.499724548
"2900",10.45427581
"2901",9.487499971
"2902",7.592010918
"2903",8.68729242
"2904",10.03197144
"2905",12.26336291
"2906",12.18351925
"2907",8.428745077
"2908",13.82316267
"2909",9.419467417
"2910",11.46882961
"2911",14.01061832
"2912",11.25723116
"2913",6.545117138
"2914",7.992461335
"2915",10.69268251
"2916",10.68418214
"2917",11.64029661
"2918",9.222260476
"2919",7.897389386
"2920",11.81788287
"2921",10.34939918
"2922",9.191370607
"2923",10.57073459
"2924",9.128776504
"2925",7.788333968
"2926",9.650697136
"2927",6.901409494
"2928",8.87869149
"2929",7.64679947
"2930",6.860090867
"2931",10.76395244
"2932",12.95568062
"2933",10.44806169
"2934",9.994933558
"2935",8.873915186
"2936",8.913536278
"2937",7.302595096
"2938",7.002254747
"2939",5.862663509
"2940",11.14625381
"2941",9.222078606
"2942",6.86518103
"2943",11.48906495
"2944",9.177036832
"2945",10.14950377
"2946",7.86485045
"2947",13.74153453
"2948",12.30069575
"2949",9.347634473
"2950",9.878356523
"2951",10.84971132
"2952",7.798164896
"2953",9.477010275
"2954",7.253079595
"2955",9.230358223
"2956",9.762974617
"2957",7.220390688
"2958",8.133141632
"2959",12.47082854
"2960",7.159118108
"2961",10.94257505
"2962",7.812860088
"2963",4.364059234
"2964",12.7845099
"2965",7.197067985
"2966",7.301770713
"2967",6.397535775
"2968",10.46052615
"2969",9.445384785
"2970",9.007763176
"2971",7.093522196
"2972",6.227972664
"2973",10.55834291
"2974",10.83621613
"2975",3.561530862
"2976",7.391091318
"2977",8.2587808
"2978",13.66823527
"2979",7.168753502
"2980",8.885537935
"2981",5.833085423
"2982",10.42358032
"2983",7.613890292
"2984",10.10210194
"2985",11.71721336
"2986",9.657843151
"2987",11.13573137
"2988",11.88791278
"2989",9.736234317
"2990",9.844711395
"2991",13.35407593
"2992",7.710478725
"2993",10.25302713
"2994",9.373176703
"2995",7.824048637
"2996",9.180530983
"2997",8.757585731
"2998",9.499675589
"2999",6.458932251
"3000",12.13468686
"3001",8.10630452
"3002",11.72308897
"3003",9.894399896
"3004",8.871909414
"3005",10.49956669
"3006",10.19477247
"3007",6.606631996
"3008",7.507205029
"3009",9.328992869
"3010",10.66107886
"3011",10.99588028
"3012",7.52818022
"3013",10.4069645
"3014",10.5897217
"3015",9.649958735
"3016",9.556342922
"3017",8.187827517
"3018",5.927978539
"3019",13.16645358
"3020",11.25491532
"3021",9.492753877
"3022",12.86628114
"3023",10.24106862
"3024",7.697740776
"3025",13.95493288
"3026",6.618132828
"3027",13.0300549
"3028",7.468194911
"3029",11.58036872
"3030",11.86112567
"3031",8.222121395
"3032",10.29143687
"3033",10.3523511
"3034",13.23674283
"3035",9.077779021
"3036",9.325087533
"3037",10.21094941
"3038",7.919263842
"3039",8.638678203
"3040",6.046255842
"3041",8.237067774
"3042",9.167784354
"3043",13.02392769
"3044",9.536356602
"3045",8.512094427
"3046",9.420482223
"3047",7.712972649
"3048",9.497881358
"3049",8.266416557
"3050",5.006446551
"3051",10.52171004
"3052",6.639992933
"3053",10.60420653
"3054",7.558886048
"3055",9.541664927
"3056",9.587496838
"3057",9.025216474
"3058",6.773355328
"3059",9.818128221
"3060",7.014278807
"3061",7.662238565
"3062",11.77225842
"3063",15.72178729
"3064",11.68913115
"3065",10.26192923
"3066",11.20930254
"3067",10.66578121
"3068",10.08332989
"3069",10.24334686
"3070",8.541002613
"3071",10.02299143
"3072",8.799620232
"3073",7.080511843
"3074",7.253290507
"3075",8.352663379
"3076",10.90841286
"3077",10.77948464
"3078",6.16545694
"3079",12.10563975
"3080",10.39256174
"3081",7.951559895
"3082",10.26105433
"3083",10.66261075
"3084",10.30944876
"3085",7.615154674
"3086",7.547669578
"3087",13.09878115
"3088",10.06416425
"3089",7.647275557
"3090",6.998847261
"3091",9.927164683
"3092",9.754393601
"3093",6.781841504
"3094",11.04630811
"3095",9.991699273
"3096",7.490509735
"3097",11.70493022
"3098",14.51901277
"3099",10.03057831
"3100",11.62612819
"3101",6.731966961
"3102",12.79567144
"3103",10.36042288
"3104",7.503321004
"3105",8.002411477
"3106",8.658611559
"3107",11.62636675
"3108",10.02790859
"3109",8.676863383
"3110",9.470410879
"3111",9.218321197
"3112",5.832745985
"3113",12.94515763
"3114",6.110983004
"3115",9.585145704
"3116",11.41528561
"3117",7.266130202
"3118",7.457242212
"3119",5.792551909
"3120",9.114529716
"3121",6.642527667
"3122",13.31906619
"3123",9.924704922
"3124",9.598805364
"3125",14.19721821
"3126",8.393909514
"3127",8.988886966
"3128",11.32568738
"3129",5.842948319
"3130",7.479342897
"3131",7.197827959
"3132",12.82770924
"3133",9.244116794
"3134",6.913274358
"3135",10.22145708
"3136",9.333776779
"3137",9.499002789
"3138",11.19404168
"3139",10.81641649
"3140",10.59183764
"3141",11.03803332
"3142",9.14463833
"3143",9.797904338
"3144",10.42014675
"3145",7.143492152
"3146",9.783261654
"3147",6.461159266
"3148",13.39421021
"3149",11.11848433
"3150",12.69947662
"3151",7.526344347
"3152",8.015465175
"3153",9.314022105
"3154",6.253738033
"3155",7.826786804
"3156",10.93194834
"3157",9.556530849
"3158",11.15557669
"3159",13.20750373
"3160",9.308953665
"3161",10.56300537
"3162",16.7524062
"3163",8.13306149
"3164",9.9868259
"3165",9.10758967
"3166",9.120022738
"3167",8.859747515
"3168",13.20413518
"3169",7.920789084
"3170",7.340145606
"3171",9.446289565
"3172",11.82889303
"3173",11.30372166
"3174",7.370058512
"3175",4.810112914
"3176",5.23608546
"3177",10.40478248
"3178",11.68168794
"3179",5.384795937
"3180",9.110429052
"3181",11.53177193
"3182",10.40957846
"3183",7.640781214
"3184",9.87121563
"3185",9.273249212
"3186",8.858111144
"3187",11.63509066
"3188",6.017575792
"3189",8.191709067
"3190",8.626430576
"3191",9.949230359
"3192",8.95828924
"3193",10.86926865
"3194",7.471397042
"3195",9.333161126
"3196",12.86055922
"3197",9.145329457
"3198",6.512868131
"3199",7.956761165
"3200",9.845485623
"3201",7.223858625
"3202",6.79791787
"3203",9.452222168
"3204",11.35595989
"3205",11.82180935
"3206",11.08209528
"3207",8.799203478
"3208",13.29614597
"3209",12.30052754
"3210",10.22501328
"3211",8.823306977
"3212",9.197821505
"3213",7.28439116
"3214",8.649140173
"3215",8.68679099
"3216",11.36868404
"3217",11.65344218
"3218",14.1144207
"3219",9.800279038
"3220",10.00335377
"3221",11.45416973
"3222",11.14876991
"3223",11.21655961
"3224",9.555683129
"3225",8.171688505
"3226",10.73610545
"3227",7.238090627
"3228",9.572266095
"3229",12.04936533
"3230",9.652512517
"3231",12.28227641
"3232",10.43372634
"3233",10.86986276
"3234",11.26298811
"3235",8.482192631
"3236",11.56986505
"3237",11.97156922
"3238",9.752033235
"3239",12.04043013
"3240",8.55870446
"3241",10.31580665
"3242",9.701333583
"3243",13.45152789
"3244",7.13276213
"3245",7.993638417
"3246",11.23574504
"3247",6.225136964
"3248",10.15891895
"3249",11.44107886
"3250",8.601885761
"3251",11.91254615
"3252",12.16904999
"3253",8.987548567
"3254",7.203998867
"3255",12.40322098
"3256",7.562655095
"3257",11.55079308
"3258",13.92627715
"3259",6.794983451
"3260",11.30680284
"3261",10.01788011
"3262",14.32934693
"3263",9.951581515
"3264",8.935386199
"3265",12.36469702
"3266",10.72288663
"3267",8.494208886
"3268",6.961174833
"3269",11.1632895
"3270",9.226968424
"3271",8.485368332
"3272",10.95217565
"3273",8.478557624
"3274",8.307268462
"3275",10.15979521
"3276",6.228913271
"3277",10.8856148
"3278",7.804073538
"3279",8.679189489
"3280",7.535845736
"3281",9.090996581
"3282",9.07666751
"3283",11.95847732
"3284",8.493764545
"3285",7.941994449
"3286",7.534430679
"3287",10.64907283
"3288",5.575655171
"3289",10.67395281
"3290",11.40280626
"3291",7.988580157
"3292",8.924074529
"3293",7.278367547
"3294",10.16712418
"3295",8.891551628
"3296",9.246913507
"3297",12.32067302
"3298",9.19030727
"3299",10.63337388
"3300",10.55493002
"3301",8.482614392
"3302",9.898661849
"3303",11.3572763
"3304",11.03957286
"3305",6.852602055
"3306",11.85383603
"3307",8.706359007
"3308",7.541058622
"3309",8.24183939
"3310",9.361571204
"3311",12.76900791
"3312",8.913508038
"3313",12.20302305
"3314",8.662080973
"3315",10.18979581
"3316",12.79431151
"3317",9.781503638
"3318",8.94152539
"3319",8.017199951
"3320",8.951763207
"3321",8.837952416
"3322",6.642552644
"3323",11.47735989
"3324",13.44933295
"3325",9.97084392
"3326",10.50567698
"3327",9.439728391
"3328",10.11357937
"3329",9.875498354
"3330",10.36221446
"3331",8.935497755
"3332",6.959127804
"3333",8.925251832
"3334",10.72329803
"3335",9.13982711
"3336",9.161322374
"3337",11.64906472
"3338",8.776367226
"3339",11.02810378
"3340",12.00870346
"3341",13.22881706
"3342",11.5551062
"3343",10.6826702
"3344",10.13091174
"3345",6.712256343
"3346",10.83326441
"3347",11.60658512
"3348",7.120529341
"3349",12.38308722
"3350",11.39384936
"3351",11.2679108
"3352",8.815528402
"3353",6.560586536
"3354",12.41448763
"3355",10.1849317
"3356",9.931767136
"3357",7.64327559
"3358",8.582473157
"3359",8.425361034
"3360",10.8705919
"3361",11.35373695
"3362",8.886358773
"3363",9.335336174
"3364",8.558139897
"3365",10.52505245
"3366",9.536954925
"3367",9.148832735
"3368",11.51757017
"3369",10.6523458
"3370",9.661678474
"3371",11.71971068
"3372",9.019730174
"3373",10.88210857
"3374",12.05649058
"3375",9.943663072
"3376",8.325544093
"3377",10.61362389
"3378",9.971420859
"3379",11.07900483
"3380",8.610665958
"3381",5.655996092
"3382",8.333933914
"3383",10.70556131
"3384",11.45769171
"3385",8.763736071
"3386",8.804631923
"3387",8.391505239
"3388",11.29194893
"3389",10.16528145
"3390",10.92724351
"3391",9.885823893
"3392",10.09231202
"3393",7.323390531
"3394",10.68827644
"3395",9.917264917
"3396",6.042411075
"3397",7.682579388
"3398",8.670793541
"3399",7.634990031
"3400",9.226200065
"3401",6.269883009
"3402",11.75236062
"3403",7.302787936
"3404",9.877535158
"3405",8.605431428
"3406",11.0605288
"3407",11.23151479
"3408",10.37288434
"3409",9.980728768
"3410",9.244545018
"3411",9.662219166
"3412",12.08891383
"3413",8.515367568
"3414",9.560053983
"3415",9.22807725
"3416",12.08966114
"3417",13.42917374
"3418",11.34903084
"3419",9.304239563
"3420",8.704483605
"3421",10.50362508
"3422",7.044073251
"3423",9.36746824
"3424",8.273367339
"3425",10.75586654
"3426",8.840297997
"3427",14.62468474
"3428",7.529860553
"3429",10.40615406
"3430",5.739864006
"3431",8.756411116
"3432",9.986849663
"3433",11.66139702
"3434",8.417772826
"3435",11.99482132
"3436",7.996635677
"3437",4.368904393
"3438",8.514002021
"3439",9.153248078
"3440",9.914940992
"3441",9.371620948
"3442",13.53396282
"3443",7.211523554
"3444",7.758813433
"3445",11.27519962
"3446",8.86480303
"3447",10.48806323
"3448",7.434081709
"3449",9.851980369
"3450",9.326553481
"3451",8.801188754
"3452",8.225447698
"3453",9.340478645
"3454",7.930189864
"3455",8.468158721
"3456",10.28263563
"3457",9.455819896
"3458",10.62463287
"3459",7.402389249
"3460",7.812989234
"3461",10.6702283
"3462",8.576341711
"3463",9.331206481
"3464",12.15249899
"3465",7.055364222
"3466",10.01911913
"3467",7.594114855
"3468",9.486673497
"3469",13.33220552
"3470",13.02870962
"3471",6.833143165
"3472",6.810313184
"3473",6.787371254
"3474",6.283185512
"3475",9.969103304
"3476",11.583952
"3477",10.00952346
"3478",8.694177322
"3479",6.987565087
"3480",10.53609175
"3481",11.76659289
"3482",12.45153592
"3483",8.105664813
"3484",9.351168824
"3485",6.068686239
"3486",8.090971677
"3487",9.130521531
"3488",7.132284732
"3489",5.641311139
"3490",9.083972032
"3491",11.57771282
"3492",7.701240868
"3493",9.192326458
"3494",9.387406314
"3495",11.76704911
"3496",8.989164329
"3497",11.17109888
"3498",7.11974359
"3499",7.563656139
"3500",7.411574973
"3501",8.434078508
"3502",13.31712709
"3503",9.084179849
"3504",15.0827669
"3505",8.317253246
"3506",9.063668877
"3507",10.78056286
"3508",9.432107672
"3509",7.844236728
"3510",8.737151026
"3511",7.735711936
"3512",9.661385432
"3513",8.116665458
"3514",5.602210052
"3515",9.212014757
"3516",9.477478056
"3517",11.9510862
"3518",9.052891122
"3519",12.64373226
"3520",8.725082715
"3521",7.375871198
"3522",9.119412679
"3523",7.75504594
"3524",7.475584008
"3525",7.880125704
"3526",10.04441427
"3527",11.57077834
"3528",5.829456247
"3529",11.42320473
"3530",11.4265673
"3531",9.142510799
"3532",9.682286022
"3533",12.13458915
"3534",10.91376564
"3535",8.644184182
"3536",12.15961109
"3537",7.899436358
"3538",8.776477717
"3539",7.047652398
"3540",8.100079672
"3541",8.256003582
"3542",8.784927215
"3543",9.823334209
"3544",8.661995609
"3545",12.24486908
"3546",11.41037059
"3547",7.696480197
"3548",7.014618835
"3549",9.50701628
"3550",9.630087345
"3551",11.4276982
"3552",9.556901736
"3553",7.883857427
"3554",9.070135139
"3555",8.91647738
"3556",8.294339818
"3557",10.71602119
"3558",9.664146656
"3559",10.29509014
"3560",5.382648948
"3561",5.655233864
"3562",9.804939625
"3563",12.86154934
"3564",10.67250047
"3565",11.79310336
"3566",10.41162192
"3567",9.988106882
"3568",9.411595385
"3569",8.282554249
"3570",10.07891937
"3571",10.72414189
"3572",5.7092732
"3573",11.50179437
"3574",8.67050792
"3575",9.902333031
"3576",9.635329851
"3577",10.4693871
"3578",14.8821444
"3579",10.67254577
"3580",8.329395515
"3581",8.264950319
"3582",11.06175062
"3583",7.24707166
"3584",7.452276289
"3585",9.305526526
"3586",12.57888378
"3587",13.32209551
"3588",6.978868867
"3589",6.704225296
"3590",7.086632463
"3591",5.96929211
"3592",8.901366575
"3593",7.708452009
"3594",9.330413135
"3595",11.49395301
"3596",9.103552563
"3597",11.59406945
"3598",9.741206198
"3599",11.88269643
"3600",6.857482208
"3601",8.12834685
"3602",10.5448029
"3603",11.73284316
"3604",8.450796877
"3605",6.710168781
"3606",11.72894912
"3607",12.24571537
"3608",5.275124695
"3609",11.45388028
"3610",8.946473214
"3611",10.39003353
"3612",8.428452319
"3613",9.496927839
"3614",13.1623245
"3615",8.376237182
"3616",6.902450574
"3617",7.436641747
"3618",11.52999663
"3619",10.13600059
"3620",12.64310718
"3621",9.378500299
"3622",8.957855159
"3623",10.44601035
"3624",10.98452119
"3625",9.881170528
"3626",9.155505253
"3627",13.16183255
"3628",13.75221857
"3629",8.420095154
"3630",8.768661929
"3631",8.364065918
"3632",9.488172613
"3633",7.304232212
"3634",11.05064263
"3635",9.618372083
"3636",8.666302501
"3637",9.164813747
"3638",10.08602667
"3639",7.215276205
"3640",11.24146762
"3641",9.927878937
"3642",9.931436097
"3643",11.06979439
"3644",10.60731697
"3645",10.63755564
"3646",10.1925363
"3647",11.21347893
"3648",6.904548828
"3649",9.349764543
"3650",7.932042094
"3651",4.972491379
"3652",11.67802672
"3653",10.69042446
"3654",8.995084801
"3655",10.8617172
"3656",9.210780691
"3657",8.963365505
"3658",10.20115734
"3659",9.72243312
"3660",10.23935597
"3661",10.41381805
"3662",10.56680708
"3663",10.05103056
"3664",7.485727172
"3665",7.640799843
"3666",7.109129384
"3667",12.68075047
"3668",7.400731295
"3669",5.109759056
"3670",9.898196333
"3671",9.230892487
"3672",7.934028241
"3673",9.281897756
"3674",8.787796189
"3675",7.945056084
"3676",9.760167535
"3677",13.72892874
"3678",7.093157842
"3679",7.184733544
"3680",8.685781092
"3681",9.547926525
"3682",11.09791223
"3683",6.25703075
"3684",10.80552081
"3685",10.02042581
"3686",9.282646604
"3687",9.135987576
"3688",8.207312797
"3689",9.076929776
"3690",11.84571826
"3691",9.901559366
"3692",10.01281652
"3693",8.082341304
"3694",6.544533581
"3695",6.659430748
"3696",10.73884078
"3697",8.573584331
"3698",8.294434277
"3699",11.54066864
"3700",8.234681333
"3701",8.773675719
"3702",10.38848845
"3703",11.36668245
"3704",8.686261987
"3705",9.194587462
"3706",11.52829551
"3707",9.26323556
"3708",12.24182803
"3709",7.548910962
"3710",11.11445345
"3711",8.744695318
"3712",7.448221842
"3713",14.51318365
"3714",12.55555716
"3715",7.477656671
"3716",8.448599338
"3717",10.91416909
"3718",5.985708375
"3719",7.914314652
"3720",11.18632679
"3721",8.663900803
"3722",7.33786096
"3723",12.12168391
"3724",8.839414414
"3725",8.42424175
"3726",9.293325367
"3727",7.830092161
"3728",11.55289543
"3729",12.70794001
"3730",10.43501099
"3731",9.275997252
"3732",6.977862356
"3733",10.2338393
"3734",9.780817851
"3735",9.355810177
"3736",8.736734045
"3737",9.561489998
"3738",10.59607266
"3739",11.02264773
"3740",7.29293253
"3741",8.588101424
"3742",8.562161985
"3743",7.946265341
"3744",9.870261961
"3745",10.8505764
"3746",10.45784715
"3747",10.44621037
"3748",9.747646605
"3749",8.907515207
"3750",10.14853162
"3751",10.40263669
"3752",9.22662189
"3753",10.67446553
"3754",9.385397424
"3755",7.809680461
"3756",11.9526949
"3757",9.894001484
"3758",10.97771475
"3759",12.10502181
"3760",8.193192737
"3761",10.68455603
"3762",8.26626622
"3763",8.186303224
"3764",9.482657035
"3765",9.224350595
"3766",3.326802899
"3767",13.73252172
"3768",9.03825453
"3769",5.879218818
"3770",10.59469567
"3771",6.023098325
"3772",11.19520775
"3773",4.728489337
"3774",10.77738078
"3775",9.894226992
"3776",5.572591929
"3777",8.118325071
"3778",11.00962525
"3779",8.723455058
"3780",8.733140563
"3781",12.84009533
"3782",9.931783442
"3783",5.839570553
"3784",6.590506598
"3785",10.98125035
"3786",8.425993905
"3787",9.601173413
"3788",8.241623533
"3789",8.455948722
"3790",8.439205113
"3791",6.842877242
"3792",5.696214337
"3793",12.2445855
"3794",8.902319831
"3795",6.618652414
"3796",8.180201568
"3797",12.95903727
"3798",9.980472497
"3799",8.015085421
"3800",10.36576003
"3801",8.238245243
"3802",9.799707218
"3803",7.645470464
"3804",12.03826742
"3805",9.575468173
"3806",7.896039576
"3807",15.25235828
"3808",12.70709831
"3809",8.971580743
"3810",11.43417318
"3811",9.78734831
"3812",9.412813362
"3813",10.35459748
"3814",4.50804669
"3815",7.372156413
"3816",11.02866197
"3817",9.157641296
"3818",13.4803326
"3819",8.89401836
"3820",9.18112871
"3821",8.06942922
"3822",8.558685536
"3823",10.80737518
"3824",7.012263814
"3825",13.31506442
"3826",11.32915806
"3827",6.388404742
"3828",9.334408459
"3829",11.92235584
"3830",12.67978598
"3831",14.24625887
"3832",8.12890149
"3833",11.59832714
"3834",12.83908882
"3835",10.55834291
"3836",12.00140346
"3837",10.98709266
"3838",3.960236486
"3839",9.936905435
"3840",14.82284213
"3841",9.367478515
"3842",7.68144659
"3843",9.96000899
"3844",9.690300821
"3845",10.52486558
"3846",9.740895513
"3847",12.16517777
"3848",10.03785917
"3849",10.32058386
"3850",8.306477806
"3851",9.057792298
"3852",9.460039951
"3853",6.840292407
"3854",8.392313895
"3855",10.57939493
"3856",12.75239135
"3857",10.57472377
"3858",11.53484255
"3859",7.128040499
"3860",16.24558326
"3861",11.488507
"3862",8.422940999
"3863",11.91361997
"3864",9.672606267
"3865",10.13348685
"3866",10.45290407
"3867",7.539739559
"3868",11.43505467
"3869",8.386932692
"3870",11.54765004
"3871",10.97863214
"3872",8.726734825
"3873",8.059383935
"3874",11.15640372
"3875",11.72046803
"3876",7.502987284
"3877",9.047312012
"3878",10.33798742
"3879",9.441183391
"3880",9.333520337
"3881",7.933584176
"3882",10.07079403
"3883",7.794554984
"3884",10.28735509
"3885",8.525924414
"3886",6.696563921
"3887",8.943909967
"3888",7.909810733
"3889",9.28783492
"3890",10.68155854
"3891",9.173275172
"3892",8.438259765
"3893",10.24204271
"3894",8.486427109
"3895",10.51297479
"3896",9.687594369
"3897",9.903848408
"3898",7.254484722
"3899",8.202499441
"3900",10.23797229
"3901",12.862261
"3902",9.263452263
"3903",7.562732823
"3904",10.51375757
"3905",9.887336773
"3906",11.27524871
"3907",6.557596619
"3908",4.363731045
"3909",8.911352497
"3910",4.635803083
"3911",11.88703081
"3912",8.856225799
"3913",9.357302167
"3914",10.33931079
"3915",12.27044185
"3916",11.10921896
"3917",11.71577173
"3918",7.339664848
"3919",12.0803197
"3920",11.21760166
"3921",6.552848431
"3922",8.24709984
"3923",12.50970579
"3924",9.404117658
"3925",8.672940498
"3926",5.864339902
"3927",8.398735775
"3928",7.847747435
"3929",6.715366856
"3930",9.2341153
"3931",9.051091992
"3932",14.17195252
"3933",6.352258046
"3934",10.23782826
"3935",10.91863874
"3936",10.40172162
"3937",9.204326006
"3938",8.300232928
"3939",6.568764442
"3940",7.627836736
"3941",9.537743713
"3942",9.057837876
"3943",10.44417201
"3944",10.44157368
"3945",12.17978713
"3946",10.05198066
"3947",12.04354528
"3948",11.24835633
"3949",3.361573482
"3950",9.816783551
"3951",7.467997684
"3952",5.157511718
"3953",12.31214261
"3954",10.52947754
"3955",11.04915076
"3956",5.99431323
"3957",6.390131364
"3958",12.01262259
"3959",12.00601
"3960",12.93824954
"3961",9.723732286
"3962",6.72676115
"3963",16.97844935
"3964",11.99434866
"3965",9.111739697
"3966",10.25833272
"3967",8.169213197
"3968",4.036397033
"3969",11.13521201
